9412424,8425557
21043428,12323544
14851390,14712147
8274499,8147088
10372255,8085886
15719075,12511821
22076932,12414806
18508113,17340103
8538860,8416492
50440574,9383633
12183232,12043354
12570051,12448998
12162384,12051922
16087607,11970637
9296573,8267323
30548274,18240196
25292971,25205972
16059539,15962461
22514440,21624174
12578455,11639329
12177594,8369882
15320162,12027756
44739367,12567641
45469072,32088137
23769464,20867835
12456410,12337505
19655451,19544772
20612511,20502491
46524581,37636807
40615819,40528502
31739176,30857452
12425075,12275164
16786331,11860545
12370363,12222974
18358297,14494793
27148542,14866201
8158982,8019535
50963401,9097019
16180685,12220387
18139184,12450606
16883161,11773681
15745654,11808187
12381534,12259459
12174522,12049919
9934191,9844169
8300229,8149061
12201989,12076453
12221048,12086086
18179728,16351986
17445265,12133335
19732605,12216985
12052499,11917238
12843534,12732811
14616969,14509844
9875069,8454466
11961413,11835349
26939851,12445293
28000798,27863666
28727384,23950914
8249871,8136315
8139271,8019582
9479202,7910008
63348339,9474926
12028419,11913828
15427301,12344370
9012624,7938751
7698001,7570916
12570851,12446201
12400222,12237320
22041845,21950666
24650978,19097603
13041769,12884141
16810050,12232687
13557867,13448485
10766672,9899071
9239289,8251624
9780891,8380747
31379565,22150596
119171991,119049747
28346587,16694896
21952766,15662909
32976260,30170620
8174325,8069215
19339361,19206326
19800321,19722354
25334808,24340975
12660217,12566473
19258551,19166695
11814246,11739220
8148054,8041307
16963106,16077340
12046465,11949999
15048054,12148780
8286633,8110045
12781898,12689800
16900686,15642053
16971785,16864056
28254946,13794020
8125450,8043553
10731164,10646918
18085185,11744784
15761436,15648569
20020572,17188287
15696487,11932000
8121202,8025312
11894335,11807044
11913491,11838201
12211872,12103542
16305768,12129844
20596574,14336954
15312361,11885384
12083701,11983140
21234820,16220207
12585747,12462198
11166376,9737731
10333508,8612157
12977490,12859990
24871420,19720158
27615691,12258609
15309545,15231313
12256570,12114810
12376635,12234280
21636189,13310609
11301174,8386243
8294792,8171731
12291555,12144623
14491712,14398513
22027602,12947569
14306022,14195396
15932739,12529554
12065503,11976662
16143345,16029526
9219183,8330812
8213635,8107019
16090180,12065927
12530288,12393936
12305984,12189559
16242600,16106431
17404154,16247801
9452166,8338315
8473926,8340142
12327220,12215572
18305918,16744385
12320824,12196718
16180056,16064770
9279544,8407124
14749856,12022607
17596837,12176076
12503684,12388595
25334846,19682611
24914765,16248800
26561670,24139224
26908777,25368460
18604669,12126946
15400361,15263754
11489302,11399382
27743068,27622837
28752371,23861484
16407763,12033951
21452903,20542518
18165016,15148483
19885920,17937871
10703284,7778022
9513027,8022661
16285386,16132375
32287768,32190239
48049670,47957921
39973001,39899484
60354016,36374319
17982035,12522604
18543630,12273632
8509014,8397100
32484276,12540556
28624087,25448675
24066025,19930089
17404241,16113895
12539144,12453120
23598523,23516087
56053235,34906699
57279653,50930248
12346313,12239338
25328646,25187903
20663637,18151814
9860586,8977978
42053464,9389467
18801826,18701408
19030301,12315697
17388383,16390227
17377567,16562726
46116144,12715944
23735851,23646064
21399937,16039281
12350686,12256943
102358594,26764211
10206258,8734687
48315569,17527032
23502994,13429744
22550826,18512335
12754309,12623547
39097730,38963744
37701138,37592195
67423109,36161746
8532176,8395610
22250506,22165744
32420493,26478935
8452224,8332061
19278777,16368786
8789283,8653649
24110055,19629751
17889657,12223648
12170844,12069136
20757924,20658879
34218424,27597374
22938505,22844358
30854469,20207372
26968673,26884713
28492433,19509272
8026678,7936292
12379028,12265803
9184365,9110187
9117739,8224273
19703039,12680303
12108355,11972072
12197835,12077085
17505354,12348481
22408430,12574265
24676044,23812179
10711493,10624011
14153329,12631844
12205086,12063411
17737908,11775335
9286944,8460999
7432553,7333634
16141091,13969669
11868847,11755766
18305519,12033377
17088194,16198997
19355862,12200920
8647925,7849566
29563341,29421584
25259151,25187843
11942495,11834618
9271059,8423124
15855498,14850783
12202637,12097281
16666951,11859379
12804101,12685167
12388829,12260871
27926075,27861218
28911021,25618541
11919663,11808749
54023083,13729469
12216225,12072850
18543113,12159169
31409784,12524661
86696562,24179908
33464346,12758258
29330817,22519470
16753433,12247598
12910390,12807381
15723568,12668863
67500915,17327059
9055878,8144629
8964828,8007029
12560954,12451658
12419133,12298232
21540747,12712991
12236272,12112395
32820349,25525805
8653741,8540108
15772385,11837110
11990595,11889175
12067425,11952061
25665980,14975016
39484498,12408947
19571660,12451748
17237438,11717669
47007283,12783940
41633918,41567697
43137190,35170068
8538593,8401914
8216676,8055334
30419135,12539939
28379670,23658739
18450839,14408971
14304976,12035964
16254987,16160930
24155147,24068293
18007678,15417926
8734553,7846133
23803395,23700358
39977421,20750689
44834412,42065623
44664393,34762104
29192900,21199857
20430167,17845014
11926421,11823857
17827619,11761543
28298747,28200304
30548567,22076532
18156987,12431600
10350411,10251988
17483767,12076969
16412882,16319597
17211161,16252932
8065242,7962293
15923220,14898483
19148838,12595162
21088860,12403878
17475476,12295917
15945631,12304916
12691791,12569180
17916837,17809905
9173478,8193432
12455380,8747577
17203463,16265409
15105469,12136631
9503538,8616789
12229348,12092732
17516106,11680423
17753414,16215243
16803979,15713682
12941111,12835362
22406335,22288310
41419482,36154655
18695587,12282454
8415689,8283298
15285617,14169092
23035247,12645402
9457007,8447301
31688891,31538137
36687488,31961625
12262768,12104298
12484109,12383795
21479173,21390034
25468904,25345692
37528792,12947999
12043678,11900447
17409705,16632680
17890456,12317450
12228323,12080685
20092491,12403268
14362450,13577697
9608800,9536128
9685184,8243262
12424284,12307929
12216066,12113141
8486884,8374235
12029418,11943811
33048882,32910069
33922546,28705923
30487969,30362378
31542416,27673336
22461614,22346971
47070263,31913652
53913050,31884021
14610896,14487819
11568245,10590975
62727609,16534614
44046807,43923370
47719253,47643606
56237300,56151841
51855703,45080588
12258768,12125716
12372707,12261493
28344045,19832183
8233473,8095902
9447674,8536494
12082964,11977490
11733245,11643167
12805029,9591537
12261151,12137322
21160099,20220836
18289279,18210078
8757643,7980973
7794278,7688721
8482627,7823738
12498727,12386567
21931978,20419674
10984597,10878922
15323875,14521917
9469333,9384792
18744977,12398890
12368983,12258623
36874146,12722854
44373236,44294838
45139918,39935813
10005659,8560666
18390026,12583094
15544653,12038127
12243677,12137227
18040272,15813006
17756811,11701660
12156061,12031745
12172493,12054246
43584388,12196231
30769549,19900874
25748751,25649785
50726021,12972679
37319166,31872154
57917931,52776998
12182485,12055557
20058131,16785813
16444560,12586416
13674951,13577181
7576284,7505737
8722450,7805398
12354117,12239252
8636844,8534269
7752762,7675991
16434038,16341806
12936288,11799787
9229720,8210457
19402623,12407078
12748813,12641645
26457098,26345210
42956931,42860727
44862723,39756865
29255046,24038918
34021242,28443151
20234680,20109694
25692003,23310151
28956830,25054986
87211042,22358873
61618622,61548104
78994278,64792095
93686259,71313765
88554542,50037472
67979420,37072510
70646417,63204991
9006102,8105505
9247362,8221042
27818803,22883279
26953858,24956648
9575833,8121617
23063053,15600105
22077159,12291129
25979789,16930001
16078431,11597555
13477233,13377316
20754823,20681059
8944711,8770619
26629245,26541903
25592877,25519409
32550661,32439290
30868062,22581878
8935073,7653988
50012794,18410573
16762145,9819359
11552637,11457036
27701595,20135308
31889358,12546063
25104755,25036024
17906959,17800187
31190006,12951149
28219817,11753328
21621788,20665049
9289945,8366833
15208806,12170426
15523950,15422542
12812450,12702085
21769532,21691309
101205249,17351370
21197761,12581322
15599537,10985017
24733606,16023890
15718894,13208428
11874289,10973500
7930971,7816715
16245828,16114905
10506655,10411753
20482908,16486718
21251226,21175958
18453260,17124795
16895100,15999722
20899977,12688580
19889041,19771310
30249226,30134222
22195444,22133184
8435534,8324555
8763812,8630328
24041674,23951230
31223614,11641990
18560779,13489681
17157906,12075226
14748316,14672723
7796990,7695482
12079863,11988539
