16492395,11876320
10962845,10531765
12985273,8897593
15332023,10738236
9039631,8730120
9374554,8666649
9980351,9657254
11803828,8703146
9013493,8640324
12069304,9963937
11364070,8832657
12276982,8909665
13634761,11178166
9172161,8906053
12989255,8752063
9258062,8909220
9508876,9245457
13350053,9804371
8936257,8680851
72997936,10652936
22261706,9159255
9155075,8857622
9350531,9058148
10248208,10007880
9005300,8757942
16350810,16035282
10251218,9983499
13926252,8936604
12605676,8835456
15801859,9052186
9881040,9613168
10686560,9163840
12044766,11800643
12311160,12058203
9032672,8747498
8821858,8579317
13190973,10195064
11084548,8880560
13462245,10048174
10712881,9280061
8875978,8587959
13041614,12724420
10559477,9234850
12289772,8953827
8829523,8575560
18679730,11448409
9179270,8901164
10385237,8942197
9915304,8635933
20263111,8653020
8988547,8678882
8769291,8494192
8792406,8536249
10227285,8589753
8942439,8670346
9061878,8817987
13835806,8547850
9871973,9379241
15191083,9372133
13241746,11805292
9012263,8776752
12951767,8829452
9343863,9115344
19293443,10506368
8912724,8607249
10604569,8945745
11304162,8842497
10319242,8750514
8981581,8714508
24804522,9006961
17304679,8716023
34077138,9668468
9128779,8813650
8715462,8456410
78740715,11424572
9239412,8955501
8946431,8650609
9968633,8607796
9765479,8455957
10356451,8962832
10181928,8695819
9898023,8686334
10511380,9327963
8677628,8426508
9212250,8960601
9505312,9005382
13052546,12733861
9093378,8818828
14446572,9033615
8833935,8563570
9107590,8835881
8873598,8636694
10365953,8952184
9249122,8962546
9142723,8897820
9087933,8820167
9297447,9085295
12333869,9041796
11560501,8734923
18964196,12818728
18521920,13312111
9004499,8741230
10956036,8769277
8947770,8684143
30242104,9751616
8948328,8712543
10359273,8846078
8987360,8717425
10231985,8890973
11239169,9863244
11952169,9079693
9934666,8625413
8701373,8470483
10119781,8782481
15773299,8932599
8903839,8626849
10081692,8761797
11575413,8814154
9180283,8909012
9919565,8592455
10206271,9924629
16465031,8971305
12211127,8932982
59371131,17285022
9997797,8737581
8980238,8725223
10565556,8418703
11996926,11781063
8831739,8577458
10220672,8718681
10219235,9041525
10111345,8612284
8899591,8642381
8842201,8589309
13640169,8761371
21536439,13003779
8953455,8639082
11307678,11033111
12472636,10869658
14921008,14655542
10074133,8795265
9869474,8539003
8587923,8382442
9809629,8417015
13100443,8577747
9734306,8528047
8827595,8556931
8639524,8412599
9823125,8680592
10117703,8642484
10848690,8490173
25475569,9671669
9963899,8665181
8891581,8633361
9860583,8560392
37681094,10089756
11159787,8542591
9713219,8558292
9651313,8409163
8900777,8606362
12773065,8817640
17136569,9412727
10128235,8914558
9011873,8735959
8664766,8437100
9791589,8579632
8688314,8485771
8563063,8371148
8659734,8450453
8654904,8403657
8786503,8586869
11003350,9034460
12420581,8699445
8634419,8448063
8589066,8397916
8821834,8616811
8735679,8533616
8757795,8562074
8953226,8770110
8643003,8430696
8841555,8602757
9714274,8462306
8751709,8566017
9835686,8553803
10096635,8624208
8755930,8552927
10026689,8663435
8527755,8326522
8666471,8408784
9892968,8712279
9747542,8493386
9996777,9678189
8882356,8637153
8904739,8672444
9761976,8581278
26150223,10442515
8829759,8632429
11225903,9229829
12445900,9001123
8886435,8707220
9761928,8418058
8809593,8576635
8796388,8493219
8857456,8587434
12743787,9261177
9855409,8641852
8777014,8542497
8638935,8445279
8990515,8727115
8720365,8512441
8759512,8480748
8944186,8662032
8811147,8523395
10042878,8656435
8779423,8558250
8718502,8529553
8659467,8430147
10446345,8827062
9858244,8426292
8579477,8371087
9885410,8514181
8952565,8729730
8502506,8287299
9964788,8388099
12463093,9025392
8867293,8604914
13903457,8763838
8967997,8679861
8752094,8496107
11018609,8823914
23873788,9581940
8782032,8582284
8807240,8582819
13379072,8847552
8624059,8418545
8721938,8513245
9848287,8604884
10241013,8943359
9654932,8428845
8599455,8397021
8493609,8285549
8550522,8366896
9945635,8760123
8736102,8535904
17621299,9356627
16008611,8670272
12492136,8838196
10303908,8915791
11076149,8872901
8828499,8576625
14549978,14329211
8561668,8375612
8952585,8739457
8879744,8644739
9237989,9006148
23260117,17270348
11973379,11539330
10591936,9357223
10194388,9149319
8904856,8702507
8755191,8586719
8629667,8446784
8901039,8663626
10042328,8850007
15002718,8740255
10031186,8831904
8743190,8508576
8469947,8278774
11748294,8933936
8623325,8417906
9858255,8515412
11409861,8629440
9075117,8904880
8766678,8564000
8838289,8651500
12583042,8664561
9947251,8595685
9900485,8504906
8687196,8508719
8544230,8357507
8626838,8462257
8680281,8505783
8645891,8461890
10114059,8751116
11342542,9330961
8716304,8512152
9565105,8485140
8926400,8707364
8566275,8395823
8567387,8396385
10229404,9018992
9057007,8796390
8824625,8622312
9913923,8692785
8795947,8562888
8936872,8751599
9834035,8637276
8661320,8463384
10878902,8932114
10216089,8865304
9811988,8779810
10292876,9027781
12847422,9343021
9700253,8369920
8778780,8586381
8327558,8166891
10121346,8745226
10061016,8759114
8978133,8800734
19291156,9420979
8974620,8731935
8812949,8597466
8811020,8637277
17143715,9002302
10344043,9024450
11170394,8590387
8688025,8464939
9690192,8455449
9746581,8641294
10821726,9487775
10425619,8881139
12269154,8614415
9231619,9067811
9942705,8688114
9497817,8321405
10290775,8452235
8670081,8486401
8525794,8290416
9637261,8628622
8555827,8373394
11691952,8703261
10002469,8812912
10179168,8978289
8850474,8646574
8917273,8733271
8463940,8303099
8940724,8768841
9978170,8804458
10036316,8776476
10004526,8906455
11028889,8889730
15156882,9440648
8913172,8634537
8570368,8409177
10458213,8698332
8699649,8547050
11256624,9161217
9963455,8796303
10043262,8852537
10447559,9035900
9813396,8643556
10377598,8703973
8537191,8379147
10125954,8932598
8707816,8540048
9844516,8671674
9013545,8818679
8915482,8748436
18597440,10138772
9102162,8919994
46249692,10173167
8449124,8278065
14713740,8493788
22229866,9288422
8995352,8810345
10068491,8924160
8880887,8721834
9914621,8784428
8852929,8699978
10370736,9200359
15342780,9281618
10781274,8876163
36446280,9963445
8688019,8447086
17374960,9106105
9957747,8776734
9544446,8485896
9961197,8943404
37263076,10498840
10811820,8724458
8552237,8362736
9769211,8698469
22254897,20971695
9918891,8685180
8886303,8689616
8749128,8541362
10804028,9096702
8553702,8367884
9931846,8680246
8868952,8720520
8895189,8729675
9974659,8855816
18665446,10360726
9846053,8509815
12583591,8827017
8824577,8652383
21769733,20420955
9710987,8522306
25897255,10727026
8806064,8644772
8537375,8348539
8827855,8634587
8776415,8565552
9707761,8500173
10936316,8930542
8528366,8356363
8394594,8193702
8471011,8280884
8656199,8485564
8615176,8445058
8640007,8467272
9894351,8707786
8903086,8729291
15244737,8996437
12562044,8837544
8578041,8414114
9990462,8727137
8795545,8620213
8978574,8776145
10204172,8866640
10758880,9000472
12533168,8427241
8692222,8479636
9470172,9295756
8724588,8553401
10778635,8988857
10895943,8958255
8607855,8423606
9594609,8615337
9728425,8568782
10312724,9085829
8910539,8720662
8694538,8447212
9877925,8766119
9783766,8404808
43249647,10261799
9103828,8928232
8774189,8593877
9061547,8880349
