20263829,14555080
10939332,10765218
18219805,12385233
18534040,12573625
12159907,12046606
16697606,16563993
19817553,19704115
15830933,12132396
12187571,12046442
22519027,16193482
73752638,24385469
57925734,55930876
128535295,122884971
23918302,23767005
28448483,23985814
12283711,12173540
16676531,16353915
18537458,12503872
12685313,12572311
77645783,17483846
16449430,16276797
60529420,52615678
12546172,12442888
62652609,62512300
62679541,62607569
45283711,45214516
46926393,46833605
33512221,12498155
30009810,28996539
18226845,16601053
12822989,12708641
16284546,15244570
12317803,12164033
12960578,12844584
71107908,71002986
100100626,59753137
100169860,100099313
76716114,56580936
81249443,72901491
49574788,44292761
12399758,12280247
16370778,16238125
17802206,12283618
22552727,12737923
16664976,16513113
11680890,11570254
76339043,46938600
46295964,39853407
76695542,30020772
56416591,52584307
16458679,16342073
12374921,12231884
20151756,20049096
12591648,12468982
16642506,16522188
12464860,12336721
12535148,12424833
38141117,14207828
37996763,31773298
40494798,37268018
12323744,12205861
24046821,23899340
28685538,26275382
28421773,16671379
13341886,13224780
18929463,12452350
21522358,12384335
36481338,36386208
45072884,38750613
58986813,28955345
48629507,27746245
44629208,44548802
12262341,12140444
77211565,37132247
12415851,12310961
81258484,13309668
24506384,24384096
43187438,13062090
29770243,24403228
41942207,28626607
53940154,53830697
63415541,12836432
79692094,53505955
79984440,54160386
33451364,33357568
38182757,38082546
16240339,16108185
16983938,16837421
39550284,12571513
12058488,11943101
12404600,12270665
21042807,20925478
32234495,32134689
29553872,29462972
23807043,23697633
23600079,23479317
52370558,31579411
45134530,13110441
45275118,31543930
49200683,40137555
16258421,12233024
17812704,12681806
55306193,55163579
34709245,34612200
77682226,77588088
61164174,53180603
93003439,70418835
22219728,13245349
31762879,31589551
39774850,24009542
23992356,20362780
16169242,12126989
12287409,12137886
41052074,12952192
34800929,34715049
43200100,41227968
72756012,14945847
20616775,20462704
38846551,38713529
37594830,36019921
44635129,42439717
19840742,11998122
21749070,12599881
43266228,43149398
54760858,54672092
64199846,58066420
113712998,31771984
12191730,12093278
55827630,55715714
73617751,61404676
57398189,57308345
74500423,67751500
75443623,73362043
12024407,11910841
17355703,12386869
18215085,12418928
12312839,12173941
16400190,16268450
53335794,12663011
46218924,46143355
56429515,56333189
66228694,62095320
43617369,39198853
26159571,12239593
23620125,17009505
49153446,17017702
11774685,11686140
11620884,11520559
42830247,12764117
75563416,50174555
57056714,43929297
73639772,52294167
87273838,63793305
11229169,11087969
73899910,39796194
75164244,48067786
67309596,64597046
109998984,74391498
30605003,12540553
27472063,24524697
23906833,23734032
55234041,19600165
44617709,36415225
12199281,12109555
9520915,8554844
30789898,30654215
47746738,47614066
29309700,29218954
16513200,16355709
12004773,11871672
35949778,35813317
54595407,16370601
61837016,13351693
40778616,40709576
12364635,12271607
35428179,35322324
42064227,41962447
47945182,47861928
12281292,12157633
10846405,10741249
19717541,19607246
31342021,20219429
33120270,33030753
40488219,23506277
21574846,21472224
33564905,33472763
47393474,39176665
48738599,27930852
22255096,22143557
19488692,16948840
16131359,16025061
16828358,12182905
33534069,33361211
59191773,59051945
44323040,44201264
60425195,60341838
56251121,54132111
