120761052,77854799
122392437,78669860
129461058,83639141
106549946,106248918
50793527,43239046
44265529,43909594
49817009,23417888
61536610,57886145
59979937,59555360
84007301,83615233
102390571,102122086
109868577,69222211
205623392,106440582
21253038,20946980
64925481,24038396
45870763,45626811
45630924,42413746
44203927,43945383
57229568,46475198
91309041,91035425
41317537,40954988
42000806,41785059
53194132,52939497
64629502,51010537
41460552,39703177
27023233,23513696
17532571,17203830
42143708,37796202
47421109,47108989
88195945,85796848
99125748,82110927
98339680,65004479
67796966,50304786
39291279,38967790
45918590,45645175
60701445,60383877
22183890,21900269
58354967,58090784
64754334,44437585
113920199,80791274
104539012,87262403
24734047,24389124
38811377,38541797
56386434,30560610
26207859,17489867
73972509,73748602
105354964,87743445
128811021,65603443
170877495,105094257
118832280,22314023
24321096,23923781
19275084,18937672
21640144,16715339
22898585,14795237
36370917,21816711
48345502,43621828
207470899,207095084
60526159,58443182
28349179,26953834
57684742,57323054
86787012,86529375
92566392,92339491
100140788,92878734
116974056,89172237
29278072,28934337
36116667,35912530
33446681,32019918
23283913,21020604
67284803,66991524
61226866,60998296
68219094,55492440
80886833,80560221
119782875,105287749
75958891,69423656
159615629,94908549
100164861,70782511
69465357,69121316
77444908,77256654
91396714,74897172
122266961,83495663
110767278,109218590
109124181,105536837
108336508,98765131
20894785,20560955
120488432,120204495
123806236,51732042
126062978,125831276
133264460,133034810
139901055,139703009
112793973,112616006
147871682,144253567
147162772,137267812
51135429,50810981
68096763,57981270
114514247,114146999
130874011,130649984
155677689,127839658
152686697,144800207
152187498,144403874
152242878,141674107
38759814,38466055
96426102,32182613
62238850,61948039
113599631,77183020
127686583,108488909
128707847,108622931
130249893,99850342
140714101,129687422
22671343,16575430
36035828,27316956
23570332,23117953
91695745,91395904
101782078,101601218
106396421,106221244
71651599,71440155
138920021,101454567
83219456,82626773
145051175,40632813
12718869,12429842
12824847,12502497
78454395,78061684
74224581,74005226
72186353,71982522
87715074,77770934
82649294,59911816
72261168,56781417
91255463,86270689
23915525,22412489
84397701,84086057
95179307,94965472
97545758,97345507
99827333,86200019
112505199,98623618
111859675,93852608
98411317,86993862
121991583,93681032
16962513,16651232
82887420,82564512
93461128,93224361
116451101,116098228
128870005,128626357
128022686,127846248
137154472,130170076
138326433,136989711
19051456,18694719
65854918,65593267
115837024,53128534
131259920,131027857
141607456,141397143
141671136,124104203
162358184,133140494
101841334,90534221
167652633,137524854
16809444,16433355
26500356,16423076
100943898,100650335
129488829,129247955
132687485,132491690
132397917,132215493
137681490,130696677
140231892,134040511
115357287,112504701
28978819,23122451
